,time,open,high,low,close,volume
476,2014-12-03,570.48,575.95,570.44,574.88,119136054
477,2014-12-04,576.63,581.27,576.63,578.38,108187180
478,2014-12-05,578.64,582.42,578.18,578.76,106676540
479,2014-12-08,577.44,577.44,569.24,571.68,111549183
480,2014-12-09,567.55,567.55,554.51,555.31,191552910
481,2014-12-10,549.98,558.47,544.78,557.19,117404619
482,2014-12-11,549.78,557.96,547.55,550.11,95717629
483,2014-12-12,547.69,554.82,547.69,553.93,77358806
484,2014-12-15,550.8,554.35,547.93,547.93,84230943
485,2014-12-17,535.27,536.64,513.06,518.22,171356990
486,2014-12-18,523.91,528.6,521.33,528.45,113296932
487,2014-12-19,527.61,533.3,522.1,523.09,180821470
488,2014-12-22,527.31,537.54,527.28,537.54,98812658
489,2014-12-23,535.61,543.22,532.78,537.88,110198639
490,2014-12-24,540.46,541.73,536.79,539.44,70678530
491,2014-12-25,536.21,537.47,531.52,532.01,89289563
492,2014-12-26,531.84,537.89,527.41,533.37,105314366
493,2014-12-29,534.56,538.83,533.37,532.68,104107819
494,2014-12-30,531.07,537.57,526.61,537.57,86681859
495,2014-12-31,538.7,546.62,537.91,545.63,122966043
496,2015-01-05,544.86,549.22,543.78,544.45,95949953
497,2015-01-06,539.08,550.11,538.82,549.66,112316461
498,2015-01-07,548.44,555.83,548.44,552.05,111705080
499,2015-01-08,553.49,556.8,552.15,553.47,77867146
500,2015-01-09,553.49,570.52,552.15,569.73,107474507
501,2015-01-12,575.86,579.73,574.07,574.32,134928562
502,2015-01-13,573.26,580.65,573.26,580.6,111664637
503,2015-01-14,579.77,582.21,571.67,577.01,108938080
504,2015-01-15,578.31,581.24,575.36,577.74,120095579
505,2015-01-16,576.88,578.51,574.08,574.81,106677703
506,2015-01-19,577.32,579.06,570.1,571.51,88382060
507,2015-01-20,570.78,574.96,570.14,572.22,79463190
508,2015-01-21,573.54,574.41,569.12,569.12,83040200
509,2015-01-22,569.74,576.48,567.82,574.54,83828883
510,2015-01-23,578.22,583.57,577.57,582.38,184122823
511,2015-01-26,584.89,586.76,580.64,580.64,139906999
512,2015-01-27,579.04,584.28,575.5,579.3,157540891
513,2015-01-28,579.56,584.35,578.59,583.76,113558580
514,2015-01-29,584.26,585.66,580.37,583.28,109682059
515,2015-01-30,584.08,584.08,574.46,576.07,102197700
516,2015-02-02,576.07,579.73,570.37,570.37,85071802
517,2015-02-03,572.56,574.83,557.47,557.47,96961011
518,2015-02-04,556.93,561.69,553.21,561.45,100169716
519,2015-02-05,562.17,568.22,562.05,567.17,78742544
520,2015-02-06,569.03,574.36,569.03,574.13,64274918
521,2015-02-09,575.14,575.14,573.55,573.55,71316820
522,2015-02-10,575.74,578.42,574.24,574.52,73830792
523,2015-02-11,574.88,581.76,574.88,581.76,77500496
524,2015-02-12,582.52,584.99,581.86,584.67,82989180
525,2015-02-13,586.26,589.02,585.6,587.24,73837820
526,2015-02-24,590.18,596.95,589.74,596.95,62893419
527,2015-02-25,596.9,601.55,592.66,592.66,99237866
528,2015-02-26,593.95,597.07,591.78,596.72,89935440
529,2015-02-27,598.0,598.4,590.58,592.57,78310062
530,2015-03-02,591.75,593.72,588.59,590.73,86655948
531,2015-03-03,590.42,597.45,590.42,596.72,112826690
532,2015-03-04,598.49,600.69,595.34,600.39,120322460
533,2015-03-05,601.08,602.4,596.75,596.91,134357502
534,2015-03-06,596.42,598.33,592.71,593.97,101676233
535,2015-03-09,594.08,596.32,587.27,588.44,98831480
536,2015-03-10,586.38,591.17,586.38,589.66,105173875
537,2015-03-11,589.04,590.56,586.49,586.54,86316492
538,2015-03-12,585.89,589.67,585.48,588.53,82739692
539,2015-03-13,589.04,591.75,586.1,586.1,97281740
540,2015-03-16,589.04,591.75,580.55,580.8,100538780
541,2015-03-17,580.6,583.59,580.6,581.76,105054970
542,2015-03-18,580.81,581.53,578.45,578.68,108040880
543,2015-03-19,579.39,580.32,573.52,573.74,84526970
544,2015-03-20,572.57,577.56,571.92,575.44,150546960
545,2015-03-23,576.64,579.39,570.44,570.89,97498172
546,2015-03-24,569.33,569.91,562.07,567.43,90781673
547,2015-03-25,567.62,568.4,559.87,560.93,87606340
548,2015-03-26,556.12,559.68,553.19,556.16,83824960
549,2015-03-27,558.93,561.13,549.65,551.42,91630502
550,2015-03-30,551.75,554.26,545.07,545.19,108626597
551,2015-03-31,544.87,552.72,544.87,551.13,83615827
552,2015-04-01,550.8,551.69,537.3,538.91,129132966
553,2015-04-02,540.54,546.85,536.87,546.85,88725500
554,2015-04-03,548.69,550.3,544.22,547.85,70713550
555,2015-04-06,549.25,549.28,542.97,542.97,71831972
556,2015-04-07,544.07,548.37,540.79,548.11,96779408
557,2015-04-08,549.69,551.23,546.29,547.72,80149309
558,2015-04-09,547.26,552.53,546.76,550.52,94464349
559,2015-04-10,550.96,557.65,550.96,554.03,104201065
560,2015-04-13,556.35,559.68,555.97,559.54,70941841
561,2015-04-14,559.81,562.95,558.49,558.67,69539197
562,2015-04-15,558.94,565.39,558.94,564.5,81110547
563,2015-04-16,564.5,570.68,564.5,568.28,100518330
564,2015-04-17,568.28,572.76,568.28,568.32,106108470
565,2015-04-20,568.52,568.83,562.66,565.04,98954159
566,2015-04-21,563.78,567.52,562.24,562.24,97892506
567,2015-04-22,562.58,565.04,561.53,562.51,91608120
568,2015-04-23,562.85,564.45,557.57,561.25,75836705
569,2015-04-24,563.17,567.36,561.56,565.77,61680945
570,2015-04-27,567.72,568.47,562.4,562.4,61882580
571,2015-05-04,560.62,563.36,545.08,545.08,112533038
572,2015-05-05,544.8,552.65,539.04,552.65,116972118
573,2015-05-06,553.3,555.51,548.17,549.3,89293918
574,2015-05-07,548.51,554.22,547.53,552.98,70107660
575,2015-05-08,551.57,556.39,550.93,554.51,72948230
576,2015-05-11,554.5,551.67,551.67,551.67,108342081
577,2015-05-12,551.98,544.41,544.41,544.41,79641182
578,2015-05-13,545.5,544.82,538.76,542.82,79428780
579,2015-05-14,542.53,545.0,540.72,543.69,67995728
580,2015-05-15,543.05,545.48,537.44,537.44,74945168
581,2015-05-18,535.55,536.71,528.9,528.95,105369270
582,2015-05-19,532.86,537.19,531.76,536.82,93794238
583,2015-05-20,536.35,550.33,536.07,550.1,128457930
584,2015-05-21,550.99,554.0,547.95,552.56,112189076
585,2015-05-22,553.41,561.82,550.81,561.82,119603570
586,2015-05-25,560.8,563.84,558.5,563.0,108202345
587,2015-05-26,563.07,570.29,563.07,567.2,143157231
588,2015-05-27,564.64,569.63,563.28,566.48,115039470
589,2015-05-28,566.13,576.92,564.73,572.97,151798276
590,2015-05-29,572.73,577.03,568.7,569.56,135981181
591,2015-06-01,571.15,579.58,570.14,574.98,118501583
592,2015-06-02,575.7,581.24,570.31,570.31,123887116
593,2015-06-03,570.55,573.91,567.81,567.9,125465980
594,2015-06-04,568.01,573.5,567.89,568.99,112650448
595,2015-06-05,568.63,579.01,568.37,578.07,147673160
596,2015-06-08,583.06,585.51,579.45,579.83,191968139
597,2015-06-09,578.68,582.13,573.73,574.47,162014406
598,2015-06-10,576.06,576.62,569.59,574.1,132930725
599,2015-06-11,577.32,582.68,575.25,581.05,166695814
600,2015-06-12,582.54,585.01,578.8,582.73,162446490
601,2015-06-15,583.25,586.67,581.35,586.48,154318630
602,2015-06-16,587.76,589.33,580.35,580.35,162621442
603,2015-06-17,578.68,584.04,576.22,578.87,130318857
604,2015-06-18,578.73,583.02,578.47,580.35,98182300
605,2015-06-19,584.08,588.48,582.47,584.7,201253300
606,2015-06-22,588.33,594.08,588.01,594.08,154756804
607,2015-06-23,592.44,595.11,590.76,593.07,130756238
608,2015-06-24,592.19,594.01,589.02,590.02,128936836
609,2015-06-25,589.29,590.37,585.34,587.99,114600820
610,2015-06-26,586.04,592.59,581.75,581.75,152466275
611,2015-06-29,580.16,591.75,579.61,591.75,121736895
612,2015-06-30,588.77,598.98,588.77,593.05,154942734
613,2015-07-01,594.52,594.52,587.33,591.5,133315191
614,2015-07-02,591.5,605.7,590.52,605.7,135473256
615,2015-07-03,608.82,617.96,608.82,616.43,164545634
616,2015-07-06,618.75,625.34,618.65,625.22,178546053
617,2015-07-07,623.89,633.73,620.59,630.27,175372826
618,2015-07-08,618.75,625.51,618.33,623.17,191326801
619,2015-07-09,616.2,626.38,613.34,622.1,147992176
620,2015-07-10,627.56,630.79,624.7,627.28,216869471
621,2015-07-13,631.56,635.17,627.69,634.06,139755030
622,2015-07-14,635.55,640.43,628.43,638.69,155025876
623,2015-07-15,640.43,641.06,630.89,630.89,141039461
624,2015-07-16,627.32,632.21,622.57,626.9,132735829
625,2015-07-17,628.45,631.67,626.21,628.63,106876812
626,2015-07-20,624.84,624.84,616.11,620.54,119377490
627,2015-07-21,619.9,624.47,613.83,616.61,100715170
628,2015-07-22,614.78,629.94,613.58,629.85,120809536
629,2015-07-23,632.07,637.91,631.43,632.01,120931816
630,2015-07-24,633.27,634.51,628.42,631.26,111646685
631,2015-07-27,629.68,636.84,629.42,635.46,123978732
632,2015-07-28,636.58,639.54,631.47,631.47,155012385
633,2015-07-29,632.0,634.64,624.7,624.7,114155520
634,2015-07-30,625.46,627.11,622.43,626.57,102580431
635,2015-07-31,628.31,629.97,621.06,621.06,112601314
636,2015-08-03,617.12,617.12,605.63,609.47,129802560
637,2015-08-04,607.95,609.91,600.76,600.76,83579840
638,2015-08-05,600.68,608.21,600.68,607.08,108568356
639,2015-08-06,607.84,609.31,600.85,601.04,110438300
640,2015-08-07,601.57,604.04,597.75,603.76,87763805
641,2015-08-10,603.82,614.53,603.82,614.53,90733790
642,2015-08-11,615.17,619.69,611.17,613.05,119704416
643,2015-08-12,609.33,611.46,602.01,604.24,112168470
644,2015-08-13,598.24,598.24,590.44,594.26,123810112
645,2015-08-14,592.8,598.55,585.97,589.03,90668550
646,2015-08-17,588.67,591.2,571.26,573.15,108220070
647,2015-08-18,571.31,580.22,571.22,580.22,93866701
648,2015-08-19,576.44,580.99,569.21,577.82,106329590
649,2015-08-20,577.82,577.82,565.09,566.69,113118145
650,2015-08-21,559.34,559.97,542.31,556.3,185440140
651,2015-08-24,550.48,550.48,523.55,526.93,174559919
652,2015-08-25,511.13,535.48,511.13,529.98,177692294
653,2015-08-26,530.05,545.89,530.05,545.89,124142260
654,2015-08-27,551.89,558.93,551.44,555.81,127733040
655,2015-08-28,561.36,570.87,559.35,570.87,165727370
656,2015-08-31,573.1,573.1,563.99,564.75,127965687
657,2015-09-01,565.75,569.18,561.28,562.31,98666090
658,2015-09-03,559.32,561.43,551.47,554.3,93471190
659,2015-09-04,554.85,558.9,554.77,556.81,66984681
660,2015-09-07,557.07,560.09,554.44,554.93,75024450
661,2015-09-08,554.48,566.72,554.34,566.72,107299931
662,2015-09-09,574.06,574.73,569.69,572.34,89599390
663,2015-09-10,567.51,576.13,567.09,572.07,70327858
664,2015-09-11,572.14,573.99,566.18,566.74,94986910
665,2015-09-14,569.61,572.25,561.46,562.17,84875711
666,2015-09-15,564.38,565.05,561.1,563.27,84738080
667,2015-09-16,561.86,564.82,561.69,564.13,74538840
668,2015-09-17,563.93,565.85,562.48,562.48,87744814
669,2015-09-18,564.69,569.5,564.69,566.25,153328490
670,2015-09-21,566.74,572.26,565.16,572.12,109383750
671,2015-09-22,573.09,575.17,570.26,573.2,121200925
672,2015-09-23,570.64,573.85,569.51,572.72,107807738
673,2015-09-24,573.5,575.36,570.12,570.25,107010780
674,2015-09-25,570.41,572.09,567.71,570.38,79072957
675,2015-09-28,571.29,572.15,564.88,564.88,85888401
676,2015-09-29,559.83,561.76,557.65,561.19,92051740
677,2015-09-30,562.5,565.65,562.5,562.64,83629383
678,2015-10-01,563.39,565.63,563.23,563.54,82342260
679,2015-10-02,563.33,565.01,561.73,564.15,68022632
680,2015-10-05,564.58,570.0,563.95,570.0,98564858
681,2015-10-06,577.45,581.38,574.63,581.29,179188494
682,2015-10-07,583.97,587.3,579.57,579.57,146031829
683,2015-10-08,580.04,588.35,579.82,586.78,194035314
684,2015-10-09,590.61,593.02,587.57,588.02,161123334
685,2015-10-12,591.67,594.74,591.54,592.1,150918633
686,2015-10-13,589.09,591.66,588.54,590.84,115209555
687,2015-10-14,592.45,593.73,589.62,589.98,113015310
688,2015-10-15,591.36,594.17,588.98,592.4,114925210
689,2015-10-16,592.4,599.74,592.4,593.02,131265016
690,2015-10-19,593.87,598.11,591.6,594.61,107605525
691,2015-10-20,594.97,596.37,588.26,590.45,127057685
692,2015-10-21,590.43,594.5,589.84,590.24,100057499
693,2015-10-22,590.24,595.81,589.74,595.08,94626717
694,2015-10-23,598.55,602.55,598.25,601.74,104284421
695,2015-10-26,604.41,606.79,598.61,598.61,102568059
696,2015-10-27,597.8,600.51,595.62,598.44,105225779
697,2015-10-28,599.09,601.09,596.24,596.24,117552278
698,2015-10-29,599.32,605.2,598.8,605.2,102896950
699,2015-10-30,605.49,608.01,603.93,607.37,88945027
700,2015-11-02,607.93,610.17,601.99,602.76,123659673
701,2015-11-03,605.32,611.71,600.46,611.71,114774096
702,2015-11-04,617.6,617.77,610.6,610.6,112457744
703,2015-11-05,609.49,616.46,608.53,615.18,99648605
704,2015-11-06,615.54,617.79,608.89,612.36,107451600
705,2015-11-09,612.29,613.79,610.35,610.66,122613830
706,2015-11-10,609.3,610.6,605.08,605.27,118078130
707,2015-11-11,604.13,609.24,603.34,603.53,94966490
708,2015-11-12,602.02,605.58,595.86,605.58,143747944
709,2015-11-13,604.41,611.27,603.72,611.27,159048896
710,2015-11-16,609.77,611.92,605.39,609.21,137204587
711,2015-11-17,609.46,611.18,605.05,605.05,171360598
712,2015-11-18,603.32,606.62,602.13,603.34,122895657
713,2015-11-19,604.38,605.56,600.84,601.9,122655073
714,2015-11-20,602.11,606.58,601.9,604.46,140707133
715,2015-11-23,605.89,607.69,599.99,599.99,153192570
716,2015-11-24,599.81,599.94,590.41,593.83,169697131
717,2015-11-25,593.24,596.92,588.1,595.7,143816915
718,2015-11-26,593.12,594.67,590.39,590.4,157756736
719,2015-11-27,589.09,591.84,582.86,582.86,142121204
720,2015-11-30,581.39,581.65,571.12,573.2,132937400
721,2015-12-01,573.39,577.58,570.41,570.41,115792344
722,2015-12-02,571.01,577.03,571.01,574.42,104079811
723,2015-12-03,574.04,576.84,573.2,574.38,128066235
724,2015-12-04,574.0,574.69,567.95,571.62,87232990
725,2015-12-07,570.12,571.2,563.41,563.62,78251574
726,2015-12-08,561.0,574.15,556.92,574.15,112834467
727,2015-12-09,575.37,576.63,565.2,565.2,107390620
728,2015-12-10,564.86,567.62,561.04,561.04,113088598
729,2015-12-11,560.99,567.13,559.73,563.43,99413718
730,2015-12-14,564.14,566.28,560.99,562.22,116299891
731,2015-12-15,563.3,568.74,563.3,568.0,119781349
732,2015-12-16,570.36,575.54,570.36,572.55,113946299
733,2015-12-17,572.55,579.18,572.55,577.11,90771740
734,2015-12-18,574.66,578.0,568.18,568.18,211214610
735,2015-12-21,570.45,571.28,565.35,566.9,125595748
736,2015-12-22,567.88,570.86,565.48,566.35,84422333
737,2015-12-23,564.93,568.16,562.3,564.27,90163851
738,2015-12-24,566.65,567.8,565.62,566.17,71542111
739,2015-12-25,566.6,570.49,566.6,567.67,109131856
740,2015-12-28,570.57,572.92,569.4,569.9,134190228
741,2015-12-29,569.4,576.29,566.49,576.29,114400775
742,2015-12-30,576.5,579.45,575.71,579.45,90031480
743,2015-12-31,579.12,580.82,575.73,579.03,134198523
744,2016-01-04,579.03,579.97,573.15,574.41,108070427
745,2016-01-05,571.66,575.4,569.26,569.94,104062486
746,2016-01-06,569.5,574.57,569.5,574.57,95686556
747,2016-01-07,570.62,570.94,561.09,565.36,147839280
748,2016-01-08,562.62,563.17,556.36,560.05,143061365
749,2016-01-11,559.3,563.04,557.51,557.87,106073034
750,2016-01-12,557.36,564.26,557.36,564.26,118608238
751,2016-01-13,565.21,566.02,560.37,560.37,134299615
752,2016-01-14,555.88,556.62,550.6,553.03,149697798
753,2016-01-15,554.35,556.55,543.04,543.04,130192738
754,2016-01-18,532.54,532.54,518.16,526.37,162897973
755,2016-01-19,525.65,535.77,525.65,535.77,125984678
756,2016-01-20,532.81,536.57,529.42,529.44,128311460
757,2016-01-21,529.44,531.21,520.74,521.88,152747235
758,2016-01-22,521.88,525.83,513.82,522.24,169036178
759,2016-01-25,522.24,542.36,522.24,542.35,164061481
760,2016-01-26,534.06,542.98,531.27,537.73,141910152
761,2016-01-27,541.18,543.88,540.03,542.69,124855904
762,2016-01-28,542.01,544.73,538.59,539.47,113097157
763,2016-01-29,539.96,545.71,537.51,545.25,122761737
764,2016-02-01,545.27,548.58,540.56,540.56,106879744
765,2016-02-02,537.71,542.26,535.38,536.45,93098940
766,2016-02-03,531.11,539.07,530.23,539.07,87275060
767,2016-02-04,542.91,545.17,541.66,542.15,67826524
768,2016-02-05,540.64,545.54,540.64,544.75,61841624
769,2016-02-15,540.13,544.59,537.81,543.79,68692469
770,2016-02-16,545.72,548.89,545.72,548.05,107862696
771,2016-02-17,551.38,552.38,547.05,547.05,129900553
772,2016-02-18,551.08,555.05,549.16,552.49,126024129
773,2016-02-19,552.37,555.16,551.38,554.03,185583566
774,2016-02-22,555.31,561.44,555.31,560.71,152706400
775,2016-02-23,564.75,567.58,561.09,561.28,159696325
776,2016-02-24,559.48,569.7,557.77,568.04,160236400
777,2016-02-25,571.15,573.63,562.82,562.82,151414352
778,2016-02-26,565.61,566.8,562.39,566.11,106592006
779,2016-02-29,565.61,566.31,559.37,559.37,129709130
780,2016-03-01,560.03,565.65,560.03,561.56,141205507
781,2016-03-02,564.85,570.18,562.97,570.18,144863374
782,2016-03-03,573.06,573.88,569.39,570.39,131924454
783,2016-03-04,570.18,576.02,568.83,573.65,142744739
784,2016-03-07,575.76,580.95,575.39,576.2,158710899
785,2016-03-08,576.75,579.87,574.53,574.71,148501530
786,2016-03-09,573.47,576.32,571.48,571.71,125135264
787,2016-03-10,574.07,575.91,571.52,575.91,146190997
788,2016-03-11,576.12,580.93,574.81,577.26,146615245
789,2016-03-14,579.61,579.84,576.26,577.98,175347715
790,2016-03-15,577.98,578.96,572.59,574.04,163901924
791,2016-03-16,573.88,577.96,573.37,577.07,148605900
792,2016-03-17,581.55,583.53,579.26,579.26,165699713
793,2016-03-18,579.95,580.81,575.44,575.82,226017941
794,2016-03-21,577.65,580.83,572.27,572.27,163159330
795,2016-03-22,572.27,573.8,567.8,570.91,132056315
796,2016-03-23,570.74,575.22,570.39,574.71,142283605
797,2016-03-24,573.93,577.21,570.66,570.66,166905785
798,2016-03-25,569.48,572.48,564.88,572.08,159135772
799,2016-03-28,573.69,576.0,571.58,575.72,127655206
800,2016-03-29,575.63,576.07,568.28,568.28,165059799
801,2016-03-30,566.08,571.89,565.55,569.91,135457967
802,2016-03-31,569.04,570.94,561.22,561.22,172515800
803,2016-04-01,560.64,562.73,557.96,558.43,131163588
804,2016-04-04,557.56,560.92,554.3,555.82,118847850
805,2016-04-05,556.69,560.32,555.15,560.32,140291475
806,2016-04-06,561.94,567.79,560.63,567.79,120791593
807,2016-04-07,570.72,572.56,567.01,571.6,123396604
808,2016-04-08,571.21,574.46,569.09,572.34,122393030
809,2016-04-11,575.11,581.88,575.01,579.27,141692089
810,2016-04-12,580.9,582.97,577.17,579.84,164742747
811,2016-04-13,580.77,582.81,575.65,578.02,138537692
812,2016-04-14,575.69,584.81,575.69,579.49,122483715
813,2016-04-15,581.54,586.36,579.86,579.86,123789866
814,2016-04-19,578.32,578.44,568.28,568.28,138459788
815,2016-04-20,569.8,571.71,565.3,568.03,116427685
816,2016-04-21,571.19,577.41,570.71,575.73,104747900
817,2016-04-22,574.57,592.48,574.57,592.48,139554879
818,2016-04-25,597.91,601.61,591.58,591.58,158213283
819,2016-04-26,590.99,598.48,590.19,598.48,175652609
820,2016-04-27,601.79,601.79,591.35,593.96,140583000
821,2016-04-28,594.98,597.28,589.97,591.67,99984839
822,2016-04-29,591.2,599.71,591.2,598.37,123009545
823,2016-05-04,595.95,603.08,592.43,599.07,143439656
824,2016-05-05,600.66,605.21,600.5,601.51,132860806
825,2016-05-06,602.4,608.94,602.17,606.52,120040847
826,2016-05-09,610.92,612.97,603.85,603.85,145287791
827,2016-05-10,600.35,605.46,597.74,605.05,143398115
828,2016-05-11,606.6,614.06,606.06,614.06,162690499
829,2016-05-12,615.55,617.56,612.12,612.12,93478040
830,2016-05-13,612.32,615.3,608.04,610.82,110511630
831,2016-05-16,610.13,616.17,608.49,615.78,108970423
832,2016-05-17,620.54,626.12,618.67,624.75,126382546
833,2016-05-18,625.53,627.81,621.79,622.45,134316544
834,2016-05-19,621.83,623.68,618.13,619.2,141365408
835,2016-05-20,620.72,622.48,614.41,614.81,137984350
836,2016-05-23,616.11,616.83,610.45,611.03,99848510
837,2016-05-24,612.23,613.14,608.15,611.62,114927385
838,2016-05-25,613.96,616.38,611.89,611.89,139344238
839,2016-05-26,611.88,613.37,604.34,604.34,116262276
840,2016-05-27,604.36,609.94,603.23,608.11,101912116
841,2016-05-30,609.98,615.52,608.46,614.5,110972988
842,2016-05-31,616.22,621.14,614.68,618.44,121484290
843,2016-06-01,618.2,620.2,616.3,619.86,112534539
844,2016-06-02,619.19,624.52,618.38,623.37,126173736
845,2016-06-03,623.21,625.19,621.62,621.88,124148752
846,2016-06-06,621.09,624.55,616.98,620.05,133177430
847,2016-06-07,622.4,624.69,620.05,624.65,115113977
848,2016-06-08,626.84,632.68,626.29,627.87,134115495
849,2016-06-09,628.4,631.26,626.27,631.26,119391680
850,2016-06-10,629.95,633.47,628.56,629.84,134279311
851,2016-06-13,626.26,627.36,621.4,623.58,127001087
852,2016-06-14,621.63,626.4,619.13,625.43,99306676
853,2016-06-15,624.63,628.75,621.76,627.02,130305745
854,2016-06-16,627.38,630.21,625.11,625.11,121989490
855,2016-06-17,622.92,624.59,618.16,619.25,148607810
856,2016-06-20,622.04,626.46,619.25,626.46,115019693
857,2016-06-21,629.03,631.96,626.46,628.0,127171473
858,2016-06-22,628.77,629.95,625.81,626.41,107944670
859,2016-06-23,626.47,632.6,626.41,632.27,116539064
860,2016-06-24,631.77,632.27,597.68,620.77,270124248
861,2016-06-27,616.19,621.27,608.26,621.27,106445771
862,2016-06-28,617.68,624.85,617.65,622.2,89093700
863,2016-06-29,623.56,631.25,623.56,630.12,119262696
864,2016-06-30,633.17,637.46,631.74,632.26,106074347
865,2016-07-01,632.26,643.55,632.26,640.3,125700570
866,2016-07-04,643.11,647.96,641.96,647.96,137011827
867,2016-07-05,650.47,658.45,647.52,650.88,149215922
868,2016-07-06,646.8,652.36,644.07,649.46,136905400
869,2016-07-07,652.49,661.12,652.13,661.12,135185970
870,2016-07-08,661.07,665.53,655.91,658.68,143915158
871,2016-07-11,658.92,664.89,648.77,652.26,162214540
872,2016-07-12,652.81,658.9,649.86,658.9,175452489
873,2016-07-13,662.04,676.06,662.04,675.12,159902969
874,2016-07-14,675.66,681.75,666.69,666.69,160071744
875,2016-07-15,666.69,670.18,661.47,664.56,130715759
876,2016-07-18,664.12,673.5,662.25,673.5,131338956
877,2016-07-19,675.89,677.35,660.09,667.76,139422655
878,2016-07-20,667.86,667.86,660.26,660.26,128730010
879,2016-07-21,662.72,665.9,656.03,659.57,112192986
880,2016-07-22,657.15,658.06,640.26,649.87,151695089
881,2016-07-25,651.33,654.17,646.04,649.3,97171116
882,2016-07-26,648.58,651.93,642.91,648.59,106128408
883,2016-07-27,648.03,656.11,647.74,656.11,126961079
884,2016-07-28,655.81,657.2,649.86,657.14,122889860
885,2016-07-29,654.19,657.88,650.98,652.23,119628222
886,2016-08-01,655.38,655.38,646.02,648.38,91849110
887,2016-08-02,643.2,643.2,633.33,636.05,176029956
888,2016-08-03,632.98,634.75,627.66,631.61,94432340
889,2016-08-04,633.74,641.02,631.94,631.94,111863525
890,2016-08-05,629.69,630.18,622.49,627.39,125515353
891,2016-08-08,627.39,629.91,622.14,629.46,89945851
892,2016-08-09,629.66,637.34,629.66,637.34,98809290
893,2016-08-10,637.21,648.48,637.21,648.33,120688556
894,2016-08-11,649.27,660.24,648.31,660.24,140823073
895,2016-08-12,665.14,668.52,652.67,655.71,124870914
896,2016-08-15,654.06,659.47,653.64,659.47,117828482
897,2016-08-16,659.47,662.13,656.83,658.11,159822132
898,2016-08-17,659.46,660.76,657.06,660.51,123775524
899,2016-08-18,663.56,665.94,656.35,660.65,131545569
900,2016-08-19,664.09,666.93,659.64,662.28,109634508
901,2016-08-22,662.87,664.95,657.68,657.68,116277799
902,2016-08-23,653.58,659.16,652.88,659.16,106404491
903,2016-08-24,660.95,665.43,659.7,660.77,103649686
904,2016-08-25,660.77,660.77,656.49,658.5,114428404
905,2016-08-26,662.9,668.84,662.9,667.75,116144856
906,2016-08-29,670.71,679.62,669.44,669.44,114760345
907,2016-08-30,667.96,672.67,666.33,672.67,95529958
908,2016-08-31,673.1,676.26,671.39,674.63,115708329
909,2016-09-01,674.19,674.72,664.77,669.19,101479337
910,2016-09-05,669.3,669.97,660.31,664.55,110262620
911,2016-09-06,666.38,668.4,663.9,663.9,108839833
912,2016-09-07,663.05,663.68,656.22,661.28,106333945
913,2016-09-08,661.89,668.2,660.54,666.07,124407614
914,2016-09-09,669.24,672.39,666.88,666.88,105911259
915,2016-09-12,665.77,666.04,655.55,659.76,101326011
916,2016-09-13,658.61,661.74,654.95,659.72,87665763
917,2016-09-14,658.16,661.82,656.64,656.64,95844555
918,2016-09-15,657.46,660.32,654.84,656.18,112622645
919,2016-09-16,654.68,657.53,651.31,651.31,206536820
920,2016-09-19,651.31,658.35,651.31,657.89,107305229
921,2016-09-20,656.2,663.37,653.28,663.37,118260890
922,2016-09-21,663.12,668.83,662.79,668.48,158783297
923,2016-09-22,668.48,675.36,668.48,671.38,144231872
924,2016-09-23,670.73,674.09,670.3,674.09,175883360
925,2016-09-26,673.21,677.04,671.51,677.04,162223243
926,2016-09-27,676.61,684.89,676.24,684.89,130520085
927,2016-09-28,684.99,687.94,682.98,686.72,128073211
928,2016-09-29,689.82,692.17,685.91,688.55,115862966
929,2016-09-30,688.55,689.12,684.62,685.73,115087200
930,2016-10-03,687.68,687.98,681.99,683.05,120805041
931,2016-10-04,682.82,689.17,680.24,684.2,122992716
932,2016-10-05,686.41,689.5,685.48,687.04,116667290
933,2016-10-06,687.04,690.93,687.04,687.32,150577333
934,2016-10-07,689.51,690.14,680.26,683.95,139957450
935,2016-10-10,684.05,684.46,674.19,674.19,139314337
936,2016-10-11,677.63,682.36,669.2,682.36,147982566
937,2016-10-12,683.88,686.18,681.12,682.45,120213690
938,2016-10-13,680.73,685.23,678.79,685.23,125171020
939,2016-10-14,685.06,690.62,684.78,687.0,164165746
940,2016-10-17,687.18,687.94,680.95,680.95,113644728
941,2016-10-18,680.44,682.99,678.13,682.02,132542390
942,2016-10-19,683.83,689.88,683.25,688.89,149228481
943,2016-10-20,690.45,690.86,685.63,686.39,120986055
944,2016-10-21,685.77,687.54,683.76,684.83,135871456
945,2016-10-24,683.14,684.51,678.66,678.02,125429739
946,2016-10-25,676.29,677.37,670.6,676.18,127833015
947,2016-10-26,676.18,676.18,670.8,673.61,102286796
948,2016-10-27,672.81,676.9,671.61,676.9,90935882
949,2016-10-28,676.74,682.25,675.85,682.25,117227580
950,2016-10-31,682.11,683.34,675.8,675.8,130088112
951,2016-11-01,675.13,676.6,672.33,676.6,118315060
952,2016-11-02,675.68,678.14,671.4,671.4,142206065
953,2016-11-03,668.66,668.66,661.86,667.63,128216516
954,2016-11-04,666.93,668.99,665.08,666.73,87158046
955,2016-11-07,667.12,674.36,666.61,674.14,102906792
956,2016-11-08,675.82,677.91,674.33,676.46,96582245
957,2016-11-09,675.57,675.57,656.68,670.26,147785350
